PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|718|2623|2019|USD|3000131|TMB PE Int|QS|Occurrence|QS|Occurrence QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,718,2623,2019,N,,USD,USD,Y,10.2802,,-1,New,,,,,,-,-,10.2802,,,,QS,Occurrence QS,P-RP-P-TTY|01/01/2019|01/01/2020|718|2623|2019|USD|3000131|TMB PE Int|QS|Occurrence|QS|Occurrence QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|718|623|2019|CAD|3000131|TMB PE Int|QS|Occurrence|QS|Occurrence QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,718,623,2019,N,,CAD,CAD,Y,10.1836,,-1,New,,,,,,-,-,10.1836,,,,QS,Occurrence QS,P-RP-P-TTY|01/01/2019|01/01/2020|718|623|2019|CAD|3000131|TMB PE Int|QS|Occurrence|QS|Occurrence QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|718|623|2019|EUR|3000131|TMB PE Int|QS|Occurrence|QS|Occurrence QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,718,623,2019,N,,EUR,EUR,Y,16.4334,,-1,New,,,,,,-,-,16.4334,,,,QS,Occurrence QS,P-RP-P-TTY|01/01/2019|01/01/2020|718|623|2019|EUR|3000131|TMB PE Int|QS|Occurrence|QS|Occurrence QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|718|623|2019|GBP|3000131|TMB PE Int|QS|Occurrence|QS|Occurrence QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,718,623,2019,N,,GBP,GBP,Y,113.4402,,-1,New,,,,,,-,-,113.4402,,,,QS,Occurrence QS,P-RP-P-TTY|01/01/2019|01/01/2020|718|623|2019|GBP|3000131|TMB PE Int|QS|Occurrence|QS|Occurrence QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|718|623|2019|USD|3000131|TMB PE Int|QS|Occurrence|QS|Occurrence QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,718,623,2019,N,,USD,USD,Y,2.2566,,-1,New,,,,,,-,-,2.2566,,,,QS,Occurrence QS,P-RP-P-TTY|01/01/2019|01/01/2020|718|623|2019|USD|3000131|TMB PE Int|QS|Occurrence|QS|Occurrence QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|741|2623|2019|CAD|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,741,2623,2019,N,,CAD,CAD,Y,35490.3704,,-1,New,,,,,,-,-,35490.3704,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|741|2623|2019|CAD|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|741|2623|2019|EUR|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,741,2623,2019,N,,EUR,EUR,Y,3626.5318,,-1,New,,,,,,-,-,3626.5318,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|741|2623|2019|EUR|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|741|2623|2019|GBP|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,741,2623,2019,N,,GBP,GBP,Y,4380.1261,,-1,New,,,,,,-,-,4380.1261,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|741|2623|2019|GBP|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|741|2623|2019|USD|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,741,2623,2019,N,,USD,USD,Y,1959.2852,,-1,New,,,,,,-,-,1959.2852,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|741|2623|2019|USD|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|741|623|2019|CAD|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,741,623,2019,N,,CAD,CAD,Y,7790.5691,,-1,New,,,,,,-,-,7790.5691,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|741|623|2019|CAD|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|741|623|2019|EUR|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,741,623,2019,N,,EUR,EUR,Y,796.068,,-1,New,,,,,,-,-,796.068,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|741|623|2019|EUR|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|741|623|2019|GBP|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,741,623,2019,N,,GBP,GBP,Y,961.4911,,-1,New,,,,,,-,-,961.4911,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|741|623|2019|GBP|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|741|623|2019|USD|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,741,623,2019,N,,USD,USD,Y,430.087,,-1,New,,,,,,-,-,430.087,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|741|623|2019|USD|3000136|BBR Services Int PE|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|741|2623|2019|CAD|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,741,2623,2019,N,,CAD,CAD,Y,11639.1602,,-1,New,,,,,,-,-,11639.1602,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|741|2623|2019|CAD|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|741|2623|2019|EUR|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,741,2623,2019,N,,EUR,EUR,Y,1189.3307,,-1,New,,,,,,-,-,1189.3307,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|741|2623|2019|EUR|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|741|2623|2019|GBP|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,741,2623,2019,N,,GBP,GBP,Y,1436.4739,,-1,New,,,,,,-,-,1436.4739,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|741|2623|2019|GBP|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|741|2623|2019|USD|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,741,2623,2019,N,,USD,USD,Y,642.5527,,-1,New,,,,,,-,-,642.5527,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|741|2623|2019|USD|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|741|623|2019|CAD|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,741,623,2019,N,,CAD,CAD,Y,2554.9376,,-1,New,,,,,,-,-,2554.9376,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|741|623|2019|CAD|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|741|623|2019|EUR|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,741,623,2019,N,,EUR,EUR,Y,261.0725,,-1,New,,,,,,-,-,261.0725,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|741|623|2019|EUR|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|741|623|2019|GBP|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,741,623,2019,N,,GBP,GBP,Y,315.3236,,-1,New,,,,,,-,-,315.3236,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|741|623|2019|GBP|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|741|623|2019|USD|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,741,623,2019,N,,USD,USD,Y,141.0482,,-1,New,,,,,,-,-,141.0482,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|741|623|2019|USD|3000136|BBR Services Int PE|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIFR,2019,N,,EUR,EUR,Y,10303.054,,-1,New,,,,,,-,-,10303.054,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIFR,2019,N,,USD,USD,Y,4011.8086,,-1,New,,,,,,-,-,4011.8086,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIGE|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIGE,2019,N,,EUR,EUR,Y,13737.4053,,-1,New,,,,,,-,-,13737.4053,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIGE|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BISP,2019,N,,EUR,EUR,Y,10303.054,,-1,New,,,,,,-,-,10303.054,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BISP,2019,N,,USD,USD,Y,4011.8086,,-1,New,,,,,,-,-,4011.8086,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIUK,2019,N,,EUR,EUR,Y,13737.4053,,-1,New,,,,,,-,-,13737.4053,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIUK,2019,N,,USD,USD,Y,8023.6173,,-1,New,,,,,,-,-,8023.6173,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|GBP|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIUK,2019,N,,GBP,GBP,Y,6078.498,,-1,New,,,,,,-,-,6078.498,,,,QS,A&E Lawyers QS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|GBP|4000100|PI-Ins Brokers exBLPT|QS|LPL_AE QS|QS|A&E Lawyers QS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIFR,2019,N,,EUR,EUR,Y,1127.516,,-1,New,,,,,,-,-,1127.516,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIFR,2019,N,,USD,USD,Y,439.0328,,-1,New,,,,,,-,-,439.0328,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIGE|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIGE,2019,N,,EUR,EUR,Y,1503.3547,,-1,New,,,,,,-,-,1503.3547,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIGE|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BISP,2019,N,,EUR,EUR,Y,1127.516,,-1,New,,,,,,-,-,1127.516,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BISP,2019,N,,USD,USD,Y,439.0328,,-1,New,,,,,,-,-,439.0328,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIUK,2019,N,,EUR,EUR,Y,1503.3547,,-1,New,,,,,,-,-,1503.3547,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIUK,2019,N,,USD,USD,Y,878.0655,,-1,New,,,,,,-,-,878.0655,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|GBP|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIUK,2019,N,,GBP,GBP,Y,665.2011,,-1,New,,,,,,-,-,665.2011,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|GBP|4000100|PI-Ins Brokers exBLPT|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIFR,2019,N,,EUR,EUR,Y,578.0829,,-1,New,,,,,,-,-,578.0829,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIFR,2019,N,,USD,USD,Y,225.0942,,-1,New,,,,,,-,-,225.0942,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIFR|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIGE|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIGE,2019,N,,EUR,EUR,Y,770.7773,,-1,New,,,,,,-,-,770.7773,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIGE|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BISP,2019,N,,EUR,EUR,Y,578.0829,,-1,New,,,,,,-,-,578.0829,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BISP,2019,N,,USD,USD,Y,225.0942,,-1,New,,,,,,-,-,225.0942,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|14|BISP|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIUK,2019,N,,EUR,EUR,Y,770.7773,,-1,New,,,,,,-,-,770.7773,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|EUR|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIUK,2019,N,,USD,USD,Y,450.1885,,-1,New,,,,,,-,-,450.1885,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|USD|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|GBP|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,14,BIUK,2019,N,,GBP,GBP,Y,341.0519,,-1,New,,,,,,-,-,341.0519,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|14|BIUK|2019|GBP|4000100|PI-Ins Brokers exBLPT|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|14|BIFR|2019|EUR|4000100|PI-Ins Brokers exBLPT|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,14,BIFR,2019,N,,EUR,EUR,Y,184.8855,,-1,New,,,,,,-,-,184.8855,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|14|BIFR|2019|EUR|4000100|PI-Ins Brokers exBLPT|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|14|BIFR|2019|USD|4000100|PI-Ins Brokers exBLPT|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,14,BIFR,2019,N,,USD,USD,Y,71.9908,,-1,New,,,,,,-,-,71.9908,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|14|BIFR|2019|USD|4000100|PI-Ins Brokers exBLPT|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|14|BIGE|2019|EUR|4000100|PI-Ins Brokers exBLPT|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,14,BIGE,2019,N,,EUR,EUR,Y,246.514,,-1,New,,,,,,-,-,246.514,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|14|BIGE|2019|EUR|4000100|PI-Ins Brokers exBLPT|Clash|Clash|XL|Systemic cover - Clash,0
