"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A19|696|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y","24844.9800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","24844.9800","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|696|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A19|699|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","24126.9900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","24126.9900","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|699|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A19|713|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","713","USBICI","2019","-","NULL","USD","USD","Y","19855.9400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","19855.9400","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|713|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A19|715|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","715","USBICI","2019","-","NULL","USD","USD","Y","-2024.5300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-2024.5300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|715|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A19|722|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","6995.8000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6995.8000","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|722|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A19|764|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","111122.7200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","111122.7200","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|764|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|668|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","668","USBICI","2020","-","NULL","USD","USD","Y","94173.3400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","94173.3400","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|668|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|671|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","671","USBICI","2020","-","NULL","USD","USD","Y","9225.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9225.0000","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|671|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|672|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","672","USBICI","2020","-","NULL","USD","USD","Y","-3370.1800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-3370.1800","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|672|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|673|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","673","USBICI","2020","-","NULL","USD","USD","Y","-1969.5800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-1969.5800","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|673|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|686|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","686","USBICI","2020","-","NULL","USD","USD","Y","8028.0400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","8028.0400","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|686|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|687|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","687","USBICI","2020","-","NULL","USD","USD","Y","15008.9000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","15008.9000","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|687|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|688|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","688","USBICI","2020","-","NULL","USD","USD","Y","6638.5400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6638.5400","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|688|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|696|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","696","USBICI","2020","-","NULL","USD","USD","Y","12841.3800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","12841.3800","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|696|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|699|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","699","USBICI","2020","-","NULL","USD","USD","Y","74187.5100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","74187.5100","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|699|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|713|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","713","USBICI","2020","-","NULL","USD","USD","Y","6338.1700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6338.1700","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|713|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|719|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","719","USBICI","2020","-","NULL","USD","USD","Y","870.0300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","870.0300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|719|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|722|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","722","USBICI","2020","-","NULL","USD","USD","Y","92860.4300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","92860.4300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|722|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A20|764|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","764","USBICI","2020","-","NULL","USD","USD","Y","250264.2500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","250264.2500","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|764|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A21|668|2021","R1011A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","668","USBICI","2021","-","NULL","USD","USD","Y","17444.2500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","17444.2500","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A21|668|2021",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A21|687|2021","R1011A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","687","USBICI","2021","-","NULL","USD","USD","Y","17938.6900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","17938.6900","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A21|687|2021",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A21|696|2021","R1011A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","696","USBICI","2021","-","NULL","USD","USD","Y","2047.5000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2047.5000","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A21|696|2021",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A21|713|2021","R1011A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","713","USBICI","2021","-","NULL","USD","USD","Y","6099.9200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6099.9200","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A21|713|2021",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A21|722|2021","R1011A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","722","USBICI","2021","-","NULL","USD","USD","Y","49812.7700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","49812.7700","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A21|722|2021",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-09-01","MUNQQS|QS |R1011A21|764|2021","R1011A21","2021-01-01","2021-12-31","1980-01-01","1980-01-01","764","USBICI","2021","-","NULL","USD","USD","Y","31721.8300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","31721.8300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A21|764|2021",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS |R1010A20|671|2020","R1010A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","671","USBICI","2020","-","NULL","USD","USD","Y","22666.6700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","22666.6700","T1","","","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A20|671|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS |R1010A20|686|2020","R1010A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","686","USBICI","2020","-","NULL","USD","USD","Y","-1582.0900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-1582.0900","T1","","","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A20|686|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS |R1010A20|713|2020","R1010A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","713","USBICI","2020","-","NULL","USD","USD","Y","809.2800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","809.2800","T1","","","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A20|713|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS |R1010A20|764|2020","R1010A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","764","USBICI","2020","-","NULL","USD","USD","Y","114543.0200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","114543.0200","T1","","","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A20|764|2020",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR16|699|2016","SPEXTSUR16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","699","USBICI","2016","-","NULL","USD","USD","Y","-8207.6800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-8207.6800","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR16|699|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR17|672|2017","SPEXTSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","1466.8300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1466.8300","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR17|672|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR17|686|2017","SPEXTSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","1998.7200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1998.7200","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR17|686|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR17|696|2017","SPEXTSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","696","USBICI","2017","-","NULL","USD","USD","Y","4500.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","4500.0000","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR17|696|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR17|699|2017","SPEXTSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","699","USBICI","2017","-","NULL","USD","USD","Y","1880.3500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1880.3500","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR17|699|2017",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR18|671|2018","SPEXTSUR18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","671","USBICI","2018","-","NULL","USD","USD","Y","367200.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","367200.0000","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR18|671|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR18|686|2018","SPEXTSUR18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","686","USBICI","2018","-","NULL","USD","USD","Y","-962.5500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-962.5500","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR18|686|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR18|696|2018","SPEXTSUR18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","696","USBICI","2018","-","NULL","USD","USD","Y","-772.3700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-772.3700","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR18|696|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR18|713|2018","SPEXTSUR18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","713","USBICI","2018","-","NULL","USD","USD","Y","-1103.2800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-1103.2800","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR18|713|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR18|719|2018","SPEXTSUR18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","719","USBICI","2018","-","NULL","USD","USD","Y","415.5500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","415.5500","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR18|719|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNICH - Surplus|QS|SPEXTSUR18|764|2018","SPEXTSUR18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","764","USBICI","2018","-","NULL","USD","USD","Y","-213.6300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-213.6300","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR18|764|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|668|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","668","USBICI","2019","-","NULL","USD","USD","Y","47141.8200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","47141.8200","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|668|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|671|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","671","USBICI","2019","-","NULL","USD","USD","Y","704.7200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","704.7200","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|671|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|672|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","672","USBICI","2019","-","NULL","USD","USD","Y","146448.2300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","146448.2300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|672|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|673|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","673","USBICI","2019","-","NULL","USD","USD","Y","6059.8900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6059.8900","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|673|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|686|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","686","USBICI","2019","-","NULL","USD","USD","Y","25242.5400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","25242.5400","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|686|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|687|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","687","USBICI","2019","-","NULL","USD","USD","Y","-9213.7200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-9213.7200","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|687|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|688|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","688","USBICI","2019","-","NULL","USD","USD","Y","2189.7300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2189.7300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|688|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|696|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y","32470.3400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","32470.3400","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|696|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|699|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","19411.2400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","19411.2400","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|699|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|713|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","713","USBICI","2019","-","NULL","USD","USD","Y","-2487.5000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-2487.5000","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|713|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|715|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","715","USBICI","2019","-","NULL","USD","USD","Y","-302.8300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-302.8300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|715|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|719|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","719","USBICI","2019","-","NULL","USD","USD","Y","1343.7300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1343.7300","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|719|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|722|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","6233.5900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6233.5900","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|722|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A19|764|2019","R1011A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","250762.3900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","250762.3900","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A19|764|2019",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2021-03-01","MUNQQS|QS |R1011A20|668|2020","R1011A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","668","USBICI","2020","-","NULL","USD","USD","Y","36339.3600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","36339.3600","T1","","","QS ","MUNQQS","MUNQQS|QS |R1011A20|668|2020",""
