PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,ExcelRowHash,RunNumber,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|781|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,781,BIFR,2018,N,,USD,USD,Y,387.2475313,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|781|BIFR|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|781|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,781,BIFR,2018,N,,USD,USD,Y,464.6970376,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|781|BIFR|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|781|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,781,BIFR,2018,N,,USD,USD,Y,542.1465439,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|781|BIFR|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|781|BIFR|2018|N|USD|USD|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,781,BIFR,2018,N,,USD,USD,Y,1161.742594,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|781|BIFR|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,5976.718823,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,1086.67615,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,1901.683262,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,2173.352299,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,1630.014224,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,2445.021337,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,2988.359412,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,1086.67615,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,1630.014224,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,1901.683262,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,1901.683262,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,781,BIGE,2018,N,,EUR,EUR,Y,2445.021337,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|781|BIGE|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,6112.553342,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,611.2553342,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,1630.014224,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,2241.269559,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,815.0071122,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,1018.75889,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,1018.75889,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,203.7517781,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,1018.75889,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,1222.510668,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,1426.262446,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,EUR,EUR,Y,3056.276671,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|781|BISP|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,2323.485188,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,232.3485188,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,619.5960501,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,851.9445689,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,309.7980251,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,387.2475313,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,387.2475313,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,77.44950627,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,387.2475313,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,464.6970376,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,542.1465439,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|781|BISP|2018|N|USD|USD|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,781,BISP,2018,N,,USD,USD,Y,1161.742594,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|781|BISP|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,8150.071122,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,815.0071122,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,2173.352299,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,2988.359412,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,1086.67615,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,1358.345187,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,1358.345187,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,271.6690374,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,1358.345187,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,1630.014224,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,1901.683262,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,EUR,EUR,Y,4075.035561,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|781|BIUK|2018|N|EUR|EUR|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|BIUK|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,USD,USD,Y,4646.970376,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|781|BIUK|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|781|BIUK|2018|N|USD|USD|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,USD,USD,Y,464.6970376,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|781|BIUK|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|781|BIUK|2018|N|USD|USD|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,USD,USD,Y,1239.1921,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|781|BIUK|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|781|BIUK|2018|N|USD|USD|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,USD,USD,Y,1703.889138,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|781|BIUK|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|781|BIUK|2018|N|USD|USD|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,USD,USD,Y,619.5960501,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|781|BIUK|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|781|BIUK|2018|N|USD|USD|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,USD,USD,Y,774.4950627,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|781|BIUK|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|781|BIUK|2018|N|USD|USD|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,USD,USD,Y,774.4950627,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|781|BIUK|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|781|BIUK|2018|N|USD|USD|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,781,BIUK,2018,N,,USD,USD,Y,154.8990125,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|781|BIUK|2018|N|USD|USD|Y|,0,
