"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945C19|729|2019","R0945C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","729","USBICI","2019","-","NULL","USD","USD","Y","3089.6500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3089.6500","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945C19|729|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0945C19|764|2019","R0945C19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","113.0500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","113.0500","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0945C19|764|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0946A19|671|2019","R0946A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","671","USBICI","2019","-","NULL","USD","USD","Y","5.4700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","5.4700","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0946A19|671|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Systemic cover - Clash|XL |R0946A19|672|2019","R0946A19","2019-07-01","2020-06-30","1980-01-01","1980-01-01","672","USBICI","2019","-","NULL","USD","USD","Y","8.6000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","8.6000","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |R0946A19|672|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|700|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","700","USBICI","2016","-","NULL","USD","USD","Y","1823.5000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1823.5000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|700|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|713|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","713","USBICI","2016","-","NULL","USD","USD","Y","5614.2000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","5614.2000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|713|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|715|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","715","USBICI","2016","-","NULL","USD","USD","Y","3525.3500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3525.3500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|715|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|719|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","719","USBICI","2016","-","NULL","USD","USD","Y","782.7600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","782.7600","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|719|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS16|722|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","722","USBICI","2016","-","NULL","USD","USD","Y","10323.4900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","10323.4900","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|722|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS17|668|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","668","USBICI","2017","-","NULL","USD","USD","Y","248778.6700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","248778.6700","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|668|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS17|671|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","671","USBICI","2017","-","NULL","USD","USD","Y","9602.2500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9602.2500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|671|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS17|672|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","14304.5800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","14304.5800","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|672|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS17|686|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","1575.7500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1575.7500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|686|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS17|696|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","696","USBICI","2017","-","NULL","USD","USD","Y","70369.7500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","70369.7500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|696|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS17|715|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","715","USBICI","2017","-","NULL","USD","USD","Y","6348.3200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6348.3200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|715|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS17|719|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","719","USBICI","2017","-","NULL","USD","USD","Y","493.3500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","493.3500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|719|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS17|764|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","764","USBICI","2017","-","NULL","USD","USD","Y","970.5000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","970.5000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|764|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS18|672|2018","SPQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","672","USBICI","2018","-","NULL","USD","USD","Y","823.7200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","823.7200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS18|672|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS7-9|668|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","668","USBICI","2008","-","NULL","USD","USD","Y","1059.7600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1059.7600","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|668|2008","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS7-9|685|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","685","USBICI","2008","-","NULL","USD","USD","Y","133152.2400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","133152.2400","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|685|2008","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS7-9|685|2009","SPQS7-9","2009-01-01","2009-12-31","1980-01-01","1980-01-01","685","USBICI","2009","-","NULL","USD","USD","Y","7269.2400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","7269.2400","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|685|2009","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPQS7-9|686|2009","SPQS7-9","2009-01-01","2009-12-31","1980-01-01","1980-01-01","686","USBICI","2009","-","NULL","USD","USD","Y","570.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","570.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|686|2009","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR10|671|2010","SPSUR10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","671","USBICI","2010","-","NULL","USD","USD","Y","2207.9300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2207.9300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR10|671|2010","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR11|671|2011","SPSUR11","2011-01-01","2011-12-31","1980-01-01","1980-01-01","671","USBICI","2011","-","NULL","USD","USD","Y","394.0600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","394.0600","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR11|671|2011","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR13|713|2013","SPSUR13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","713","USBICI","2013","-","NULL","USD","USD","Y","3809.4800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3809.4800","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR13|713|2013","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR14|686|2014","SPSUR14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","686","USBICI","2014","-","NULL","USD","USD","Y","145.3300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","145.3300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR14|686|2014","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR15|719|2015","SPSUR15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","719","USBICI","2015","-","NULL","USD","USD","Y","694.1200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","694.1200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR15|719|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR16|671|2016","SPSUR16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","671","USBICI","2016","-","NULL","USD","USD","Y","1938025.8700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1938025.8700","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR16|671|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR16|686|2016","SPSUR16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","686","USBICI","2016","-","NULL","USD","USD","Y","612.9300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","612.9300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR16|686|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR16|699|2016","SPSUR16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","699","USBICI","2016","-","NULL","USD","USD","Y","292.0500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","292.0500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR16|699|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR16|719|2016","SPSUR16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","719","USBICI","2016","-","NULL","USD","USD","Y","1328.3200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1328.3200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR16|719|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR17|672|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","1288.2700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1288.2700","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|672|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR17|686|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","764.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","764.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|686|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR17|719|2017","SPSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","719","USBICI","2017","-","NULL","USD","USD","Y","837.2000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","837.2000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR17|719|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","BICI Internal QS|QS|SPSUR7-9|686|2009","SPSUR7-9","2009-01-01","2009-12-31","1980-01-01","1980-01-01","686","USBICI","2009","-","NULL","USD","USD","Y","190.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","190.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR7-9|686|2009","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","CUNA QS|QS |R0957A19|722|2019","R0957A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","1916.3800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1916.3800","T1","NULL","NULL","QS ","CUNA QS","CUNA QS|QS |R0957A19|722|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","CUNA QS|QS |R0957A19|735|2019","R0957A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","735","USBICI","2019","-","NULL","USD","USD","Y","102455.0500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","102455.0500","T1","NULL","NULL","QS ","CUNA QS","CUNA QS|QS |R0957A19|735|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","CUNA QS|QS |R0957A19|736|2019","R0957A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","736","USBICI","2019","-","NULL","USD","USD","Y","4755.1000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","4755.1000","T1","NULL","NULL","QS ","CUNA QS","CUNA QS|QS |R0957A19|736|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","CUNA QS|QS |R0957A20|722|2020","R0957A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","722","USBICI","2020","-","NULL","USD","USD","Y","3145.8300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3145.8300","T1","NULL","NULL","QS ","CUNA QS","CUNA QS|QS |R0957A20|722|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","CUNA QS|QS |R0957A20|735|2020","R0957A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","735","USBICI","2020","-","NULL","USD","USD","Y","33174.2400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","33174.2400","T1","NULL","NULL","QS ","CUNA QS","CUNA QS|QS |R0957A20|735|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","CUNA QS|QS |R0957A20|736|2020","R0957A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","736","USBICI","2020","-","NULL","USD","USD","Y","35602.1000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","35602.1000","T1","NULL","NULL","QS ","CUNA QS","CUNA QS|QS |R0957A20|736|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","CUNA QS|QS |R0957A20|764|2020","R0957A20","2020-01-01","2020-12-31","1980-01-01","1980-01-01","764","USBICI","2020","-","NULL","USD","USD","Y","499.1000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","499.1000","T1","NULL","NULL","QS ","CUNA QS","CUNA QS|QS |R0957A20|764|2020","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","CUNA QS|QS|SPCUNAQS18|735|2018","SPCUNAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","735","USBICI","2018","-","NULL","USD","USD","Y","352.1000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","352.1000","T1","NULL","NULL","QS","CUNA QS","CUNA QS|QS|SPCUNAQS18|735|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Cyber QS|QS|SPCYBERQS17|713|2017","SPCYBERQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","713","USBICI","2017","-","NULL","USD","USD","Y","225.9000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","225.9000","T1","NULL","NULL","QS","Cyber QS","Cyber QS|QS|SPCYBERQS17|713|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Environmental QS|QS |R1009A19|700|2019","R1009A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","700","USBICI","2019","-","NULL","USD","USD","Y","2044.3500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2044.3500","T1","NULL","NULL","QS ","Environmental QS","Environmental QS|QS |R1009A19|700|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Environmental QS|QS|SPEXTENVQS18|700|2018","SPEXTENVQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","700","USBICI","2018","-","NULL","USD","USD","Y","342.6100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","342.6100","T1","NULL","NULL","QS","Environmental QS","Environmental QS|QS|SPEXTENVQS18|700|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Internal QS  - Engineering|QS|ENGQS13|TRI00068|2013","ENGQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2013","-","NULL","USD","USD","Y","3741.2400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3741.2400","T1","NULL","NULL","QS","Internal QS  - Engineering","Internal QS  - Engineering|QS|ENGQS13|TRI00068|2013","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Internal QS  - Engineering|QS|ENGQS14|TRI00068|2014","ENGQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2014","-","NULL","USD","USD","Y","1657.7500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1657.7500","T1","NULL","NULL","QS","Internal QS  - Engineering","Internal QS  - Engineering|QS|ENGQS14|TRI00068|2014","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Internal QS  - Engineering|QS|ENGQS15|TRI00068|2015","ENGQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2015","-","NULL","USD","USD","Y","6551.9000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6551.9000","T1","NULL","NULL","QS","Internal QS  - Engineering","Internal QS  - Engineering|QS|ENGQS15|TRI00068|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Internal QS  - Engineering|QS|ENGQS16|TRI00068|2016","ENGQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2016","-","NULL","USD","USD","Y","11262.2600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","11262.2600","T1","NULL","NULL","QS","Internal QS  - Engineering","Internal QS  - Engineering|QS|ENGQS16|TRI00068|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Internal QS  - Engineering|QS|ENGQS17|TRI00068|2017","ENGQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2017","-","NULL","USD","USD","Y","1919.9600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1919.9600","T1","NULL","NULL","QS","Internal QS  - Engineering","Internal QS  - Engineering|QS|ENGQS17|TRI00068|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","Master RI|QS|MSTRI18|700|2018","MSTRI18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","700","USBICI","2018","-","NULL","USD","USD","Y","60.4600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","60.4600","T1","NULL","NULL","QS","Master RI","Master RI|QS|MSTRI18|700|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","MUNICH - Surplus|QS |R1010A19|671|2019","R1010A19","2019-01-01","2019-12-31","1980-01-01","1980-01-01","671","USBICI","2019","-","NULL","USD","USD","Y","1220.1900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1220.1900","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |R1010A19|671|2019","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2020-12-01","MUNQQS|QS|SPEXTQS17|719|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","719","USBICI","2017","-","NULL","USD","USD","Y","17.6000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","17.6000","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|719|2017","NULL"
