PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-03-01,PC-LS-OR-TTY|Environmental QS|2017|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2017,-,NULL,USD,USD,Y,466.7800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,466.7800,T1,NULL,NULL,QS,Environmental QS,PC-LS-OR-TTY|Environmental QS|2017|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-03-01,PC-LS-OR-TTY|Environmental QS|2019|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2019,-,NULL,USD,USD,Y,1119.2800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,1119.2800,T1,NULL,NULL,"QS ",Environmental QS,PC-LS-OR-TTY|Environmental QS|2019|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-03-01,PC-LS-OR-TTY|Environmental QS|2020|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2020,-,NULL,USD,USD,Y,-96980.6800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-96980.6800,T1,NULL,NULL,"QS ",Environmental QS,PC-LS-OR-TTY|Environmental QS|2020|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-03-01,PC-LS-OR-TTY|Master RI|2017|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2017,-,NULL,USD,USD,Y,66.6800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,66.6800,T1,NULL,NULL,QS,Master RI,PC-LS-OR-TTY|Master RI|2017|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-03-01,PC-LS-OR-TTY|MUNICH - Surplus|2019|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2019,-,NULL,USD,USD,Y,-7481.5900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-7481.5900,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2019|USD|8022|671,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|696,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,696,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|696,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|699,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,699,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|699,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|713,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,713,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|713,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|719,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,719,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|719,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|764,R0139M18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,764,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,MUNICH - Surplus,P-OR-P-TTY|R0139M18|MUNICH - Surplus|8022|2018|USD|764,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0404A18|MINIMU - Political Risks QS|8022|2018|USD|727,R0404A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,727,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,MINIMU - Political Risks QS,P-OR-P-TTY|R0404A18|MINIMU - Political Risks QS|8022|2018|USD|727,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0895A17|A&E Lawyers QS|8022|2017|USD|668,R0895A17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,668,USBICI,2017,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,A&E Lawyers QS,P-OR-P-TTY|R0895A17|A&E Lawyers QS|8022|2017|USD|668,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0895A18|A&E Lawyers QS|8022|2018|USD|668,R0895A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,668,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,A&E Lawyers QS,P-OR-P-TTY|R0895A18|A&E Lawyers QS|8022|2018|USD|668,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0927A16|Environmental QS|8022|2016|USD|700,R0927A16,2016-01-01,2016-12-31,1980-01-01,1980-01-01,700,USBICI,2016,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,Environmental QS,P-OR-P-TTY|R0927A16|Environmental QS|8022|2016|USD|700,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0927A17|Environmental QS|8022|2017|USD|700,R0927A17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,700,USBICI,2017,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,Environmental QS,P-OR-P-TTY|R0927A17|Environmental QS|8022|2017|USD|700,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0927A18|Environmental QS|8022|2018|USD|700,R0927A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,700,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,Environmental QS,P-OR-P-TTY|R0927A18|Environmental QS|8022|2018|USD|700,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0950A16|Cyber QS|8022|2016|USD|713,R0950A16,2016-01-01,2016-12-31,1980-01-01,1980-01-01,713,USBICI,2016,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,Cyber QS,P-OR-P-TTY|R0950A16|Cyber QS|8022|2016|USD|713,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0950A17|Cyber QS|8022|2017|USD|713,R0950A17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,713,USBICI,2017,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,Cyber QS,P-OR-P-TTY|R0950A17|Cyber QS|8022|2017|USD|713,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0957A17|CUNA QS|8022|2017|USD|722,R0957A17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,722,USBICI,2017,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A17|CUNA QS|8022|2017|USD|722,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0957A17|CUNA QS|8022|2017|USD|735,R0957A17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,735,USBICI,2017,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A17|CUNA QS|8022|2017|USD|735,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0957A17|CUNA QS|8022|2017|USD|736,R0957A17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,736,USBICI,2017,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A17|CUNA QS|8022|2017|USD|736,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0957A17|CUNA QS|8022|2017|USD|764,R0957A17,2017-01-01,2017-12-31,1980-01-01,1980-01-01,764,USBICI,2017,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A17|CUNA QS|8022|2017|USD|764,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|713,R0957A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,713,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|713,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|722,R0957A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,722,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|722,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|735,R0957A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,735,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|735,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|736,R0957A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,736,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|736,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|764,R0957A18,2018-01-01,2018-12-31,1980-01-01,1980-01-01,764,USBICI,2018,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A18|CUNA QS|8022|2018|USD|764,NULL
NULL,A,P-OR-P-TTY,BICI_ORC_TACTICAL,2021-09-01,P-OR-P-TTY|R0957A19|CUNA QS|8022|2019|USD|713,R0957A19,2019-01-01,2019-12-31,1980-01-01,1980-01-01,713,USBICI,2019,-,NULL,USD,USD,Y,0.0000,NULL,NULL,Reversal,NULL,NULL,NULL,NULL,NULL,E,-,0.0000,T1,NULL,NULL,QS,CUNA QS,P-OR-P-TTY|R0957A19|CUNA QS|8022|2019|USD|713,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|687,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,687,USBICI,2021,-,NULL,USD,USD,Y,-26382.7800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-26382.7800,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|687,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|688,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,688,USBICI,2021,-,NULL,USD,USD,Y,-5650.4500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-5650.4500,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|688,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|696,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,696,USBICI,2021,-,NULL,USD,USD,Y,-66622.0700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-66622.0700,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|696,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2021,-,NULL,USD,USD,Y,-37625.1500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-37625.1500,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|713,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,713,USBICI,2021,-,NULL,USD,USD,Y,-103467.0600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-103467.0600,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|713,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|715,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,715,USBICI,2021,-,NULL,USD,USD,Y,-1067.8900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1067.8900,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|715,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2021,-,NULL,USD,USD,Y,-8415.3800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-8415.3800,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|722,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,722,USBICI,2021,-,NULL,USD,USD,Y,-50631.4500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-50631.4500,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|722,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|735,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,735,USBICI,2021,-,NULL,USD,USD,Y,-19734.7000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-19734.7000,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|735,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|736,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,736,USBICI,2021,-,NULL,USD,USD,Y,-42151.8100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-42151.8100,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|736,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|764,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,764,USBICI,2021,-,NULL,USD,USD,Y,-111126.8200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-111126.8200,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|764,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|Occurrence QS|2020|USD|8022|799,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,799,USBICI,2020,-,NULL,USD,USD,Y,-9.3600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-9.3600,T1,NULL,NULL,"QS ",Occurrence QS,PC-LS-OR-TTY|Occurrence QS|2020|USD|8022|799,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|Occurrence QS|2021|USD|8022|799,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,799,USBICI,2021,-,NULL,USD,USD,Y,-590.0700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-590.0700,T1,NULL,NULL,"QS ",Occurrence QS,PC-LS-OR-TTY|Occurrence QS|2021|USD|8022|799,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2020,-,NULL,USD,USD,Y,-1613.2700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1613.2700,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2020,-,NULL,USD,USD,Y,-26250.8000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-26250.8000,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2020,-,NULL,USD,USD,Y,-4805.2400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-4805.2400,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2021-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|673,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,673,USBICI,2020,-,NULL,USD,USD,Y,-119.5400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-119.5400,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|673,NULL
