"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Cyber Cat|XL |2019|713|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","713","USBICI","2019","-","NULL","USD","USD","Y","1372.4462","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","1372.4462","T1","NULL","NULL","XL ","Cyber Cat","Cyber Cat|XL |2019|713|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Cyber Cat|XL |2019|722|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","-6907.1713","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-6907.1713","T1","NULL","NULL","XL ","Cyber Cat","Cyber Cat|XL |2019|722|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Cyber Cat|XL |2019|736|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","736","USBICI","2019","-","NULL","USD","USD","Y","3877.1890","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","3877.1890","T1","NULL","NULL","XL ","Cyber Cat","Cyber Cat|XL |2019|736|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Cyber Cat|XL |2019|764|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","8992.9072","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","8992.9072","T1","NULL","NULL","XL ","Cyber Cat","Cyber Cat|XL |2019|764|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Cyber Cat|XL |2020|688|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","688","USBICI","2020","-","NULL","USD","USD","Y","-38801.9348","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-38801.9348","T1","NULL","NULL","XL ","Cyber Cat","Cyber Cat|XL |2020|688|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Cyber Cat|XL |2020|722|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","722","USBICI","2020","-","NULL","USD","USD","Y","-134906.5021","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-134906.5021","T1","NULL","NULL","XL ","Cyber Cat","Cyber Cat|XL |2020|722|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","MUNICH - Surplus|QS |2019|699|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","-5508.6468","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-5508.6468","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2019|699|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","MUNICH - Surplus|QS |2020|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2020","-","NULL","USD","USD","Y","-49898.1499","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-49898.1499","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2020|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","MUNICH - Surplus|QS |2020|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2020","-","NULL","USD","USD","Y","-477408.3028","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-477408.3028","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2020|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","MUNICH - Surplus|QS |2020|696|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","696","USBICI","2020","-","NULL","USD","USD","Y","-111389.2313","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-111389.2313","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2020|696|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","MUNQQS|QS |2018|688|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","688","USBICI","2018","-","NULL","USD","USD","Y","-1528.1415","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-1528.1415","T1","NULL","NULL","QS ","MUNQQS","MUNQQS|QS |2018|688|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","MUNQQS|QS |2019|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2019","-","NULL","USD","USD","Y","-343569.3992","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-343569.3992","T1","NULL","NULL","QS ","MUNQQS","MUNQQS|QS |2019|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Systemic cover - Clash|XL |2019|699|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","15499.3995","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","15499.3995","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |2019|699|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Systemic cover - Clash|XL |2019|713|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","713","USBICI","2019","-","NULL","USD","USD","Y","12883.2706","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","12883.2706","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |2019|713|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Systemic cover - Clash|XL |2019|722|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","722","USBICI","2019","-","NULL","USD","USD","Y","16695.4734","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","16695.4734","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |2019|722|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Systemic cover - Clash|XL |2019|729|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","729","USBICI","2019","-","NULL","USD","USD","Y","1114688.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","1114688.0000","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |2019|729|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Systemic cover - Clash|XL |2019|735|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","735","USBICI","2019","-","NULL","USD","USD","Y","10432.0535","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","10432.0535","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |2019|735|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Systemic cover - Clash|XL |2019|739|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","739","USBICI","2019","-","NULL","USD","USD","Y","336108.2315","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","336108.2315","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |2019|739|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Systemic cover - Clash|XL |2019|764|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","764","USBICI","2019","-","NULL","USD","USD","Y","56495.4777","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","56495.4777","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |2019|764|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Systemic cover - Clash|XL |2020|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2020","-","NULL","USD","USD","Y","-537.4896","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-537.4896","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |2020|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-12-01","Systemic cover - Clash|XL |2020|673|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","673","USBICI","2020","-","NULL","USD","USD","Y","-2122.0899","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-2122.0899","T1","NULL","NULL","XL ","Systemic cover - Clash","Systemic cover - Clash|XL |2020|673|USD","NULL"
